"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","Ros"
"*0406l*","Alex Petan","(N/A)","RW","6218","FA","33","","0","0","0%"
"*05960*","Jonas Peterek","(N/A)","C","6220","FA","24","","0","0","0%"
"*03ebh*","Alex Peters","EDM","D","6221","FA","29","","0","0","0%"
"*03nqe*","Anthony Peters","(N/A)","G","6222","FA","34","","0","0","0%"
"*05n1k*","Brayden Peters","(N/A)","G","6223","FA","23","","0","0","0%"
"*004lt*","Justin Peters","(N/A)","G","6224","FA","38","","0","0","0%"
"*02fsx*","Taylor Peters","(N/A)","C","6225","FA","33","","0","0","0%"
"*003id*","Warren Peters","(N/A)","C","6226","FA","43","","0","0","0%"
"*01mkf*","Nick Petersen","PIT","RW","6228","FA","36","PIT 1<br/>@CHI 3 F","0","0","0%"
"*031sl*","Avery Peterson","MIN","C","6229","FA","30","","0","0","0%"
"*02oe1*","Judd Peterson","(N/A)","C","6232","FA","31","","0","0","0%"
"*01s5f*","Andre Petersson","(N/A)","RW","6234","FA","34","","0","0","0%"
"*038k9*","Matt Petgrave","VAN","D","6235","FA","33","VGK 3<br/>@VAN 2 F","0","0","0%"
"*049fr*","William Pethrus","(N/A)","D","6236","FA","27","","0","0","0%"
"*003tf*","Richard Petiot","(N/A)","D","6237","FA","42","","0","0","0%"
"*0644h*","Dominik Petr","(N/A)","C","6239","FA","20","","0","0","0%"
"*01cem*","Nick Petrecki","BUF","D","6240","FA","36","BOS 3<br/>@BUF 6 F","0","0","0%"
"*027gz*","Lennart Petrell","(N/A)","C","6241","FA","41","","0","0","0%"
"*05o4k*","Stas Petrosyan","(N/A)","RW","6242","FA","25","","0","0","0%"
"*01d6b*","Kirill Petrov","(N/A)","RW","6243","FA","35","","0","0","0%"
"*06cfw*","James Petrovski","NYR","D","6245","FA","19","","0","0","0%"
"*04un2*","Andrew Petrucci","(N/A)","LW","6247","FA","28","","0","0","0%"
"*023ys*","Neil Petruic","MTL","D","6248","FA","43","MTL 2<br/>@NSH 1 F","0","0","0%"
"*003ji*","Jakub Petruzalek","(N/A)","C","6249","FA","40","","0","0","0%"
"*038l9*","Reid Petryk","(N/A)","C","6251","FA","32","","0","0","0%"
"*0248v*","Adam Pettersson","(N/A)","C","6253","FA","33","","0","0","0%"
"*031sb*","Emil Pettersson","(N/A)","C","6254","FA","31","","0","0","0%"
"*01uw3*","Fredrik Pettersson","(N/A)","LW","6255","FA","38","","0","0","0%"
"*05uxb*","Hugo Pettersson","(N/A)","C,LW","6256","FA","23","","0","0","0%"
"*0326v*","Jesper Pettersson","(N/A)","D","6257","FA","31","","0","0","0%"
"*01zsa*","Fredrik Pettersson-Wentzel","WPG","G","6260","FA","34","","0","0","0%"
"*03won*","Niki Petti","(N/A)","C","6261","FA","28","","0","0","0%"
"*03ede*","Kyle Pettit","VAN","C","6263","FA","29","VGK 3<br/>@VAN 2 F","0","0","0%"
"*05rfq*","Alexander Petunin","(N/A)","C","6264","FA","28","","0","0","0%"
"*05yje*","Leo Pfoderl","(N/A)","LW,RW","6265","FA","31","","0","0","0%"
"*003ie*","Dion Phaneuf","(N/A)","D","6266","FA","40","","0","0","0%"
"*04w50*","James Phelan","(N/A)","LW","6269","FA","28","","0","0","0%"
"*04iwb*","Matthew Philip","(N/A)","C","6270","FA","26","","0","0","0%"
"*02odq*","Jamie Phillips","(N/A)","G","6273","FA","32","","0","0","0%"
"*02b3m*","Zack Phillips","(N/A)","C","6276","FA","32","","0","0","0%"
"*04xck*","Colton Phinney","(N/A)","G","6278","FA","32","","0","0","0%"
"*003n0*","Alexandre Picard","(N/A)","LW","6279","FA","39","","0","0","0%"
"*0043f*","Alexandre Picard","(N/A)","D","6280","FA","40","","0","0","0%"
"*03ec1*","J.J. Piccinich","STL","RW","6281","FA","29","","0","0","0%"
"*01mls*","Sebastien Piche","(N/A)","D","6282","FA","37","","0","0","0%"
"*01073*","Chet Pickard","(N/A)","G","6283","FA","35","","0","0","0%"
"*00qry*","Timo Pielmeier","(N/A)","G","6285","FA","36","","0","0","0%"
"*01d95*","Casey Pierro-Zabotel","(N/A)","LW","6288","FA","36","","0","0","0%"
"*02g1b*","Blake Pietila","(N/A)","C,LW","6289","FA","32","","0","0","0%"
"*06alg*","Blake Pietila","(N/A)","G","6290","FA","25","","0","0","0%"
"*05yjc*","Daniel Pietta","(N/A)","C,LW","6292","FA","38","","0","0","0%"
"*01v7g*","Tuomas Pihlman","(N/A)","LW","6293","FA","0","","0","0","0%"
"*003ww*","Antti Pihlstrom","(N/A)","LW","6294","FA","40","","0","0","0%"
"*05res*","Kari Piiroinen","(N/A)","G","6295","FA","24","","0","0","0%"
"*04xa4*","Darian Pilon","(N/A)","LW","6300","FA","26","","0","0","0%"
"*04xa5*","Drake Pilon","(N/A)","RW","6301","FA","26","","0","0","0%"
"*03rij*","Ryan Pilon","NYI","D","6303","FA","28","","0","0","0%"
"*060yc*","Fabrizio Pilu","(N/A)","D","6304","FA","22","","0","0","0%"
"*03kgr*","Braden Pimm","WSH","LW,RW","6306","FA","35","WSH 1<br/>@NYI 4 F","0","0","0%"
"*003n1*","Adam Pineault","(N/A)","RW","6308","FA","39","","0","0","0%"
"*031ss*","Brian Pinho","NYI","C","6311","FA","30","WSH 1<br/>@NYI 4 F","0","0","0%"
"*004nq*","Steven Pinizzotto","(N/A)","RW","6312","FA","41","","0","0","0%"
"*060px*","Matej Pinkas","(N/A)","D","6313","FA","21","","0","0","0%"
"*03wnv*","Rick Pinkston","(N/A)","D","6314","FA","34","","0","0","0%"
"*01mnz*","Brandon Pirri","CHI","C,LW","6316","FA","34","PIT 1<br/>@CHI 3 F","0","0","0%"
"*0043g*","Gino Pisellini","(N/A)","RW","6317","FA","38","","0","0","0%"
"*003tg*","Joe Piskula","(N/A)","D","6318","FA","41","","0","0","0%"
"*06icw*","Milan Pisoja","(N/A)","D","6319","FA","20","","0","0","0%"
"*01djs*","Matt Pistilli","(N/A)","RW","6320","FA","36","","0","0","0%"
"*01spj*","Luke Pither","(N/A)","C","6321","FA","36","","0","0","0%"
"*003qn*","Joni Pitkanen","(N/A)","D","6322","FA","41","","0","0","0%"
"*03i2g*","Miikka Pitkanen","(N/A)","C","6323","FA","29","","0","0","0%"
"*048xs*","Josh Pitt","(N/A)","LW","6330","FA","33","","0","0","0%"
"*005hs*","Bryan Pitton","(N/A)","G","6331","FA","37","","0","0","0%"
"*003zr*","Jason Pitton","(N/A)","RW","6332","FA","39","","0","0","0%"
"*004s9*","Libor Pivko","(N/A)","LW","6333","FA","0","","0","0","0%"
"*02fzw*","Petr Placek","PHI","RW","6335","FA","32","","0","0","0%"
"*03pay*","Matthias Plachta","(N/A)","C,LW","6336","FA","34","","0","0","0%"
"*04xbc*","Adam Plant","(N/A)","D","6338","FA","30","","0","0","0%"
"*003qo*","Alex Plante","(N/A)","D","6339","FA","36","","0","0","0%"
"*003s7*","Tyler Plante","(N/A)","G","6342","FA","38","","0","0","0%"
"*01ez9*","Denis Platonov","(N/A)","C","6345","FA","43","","0","0","0%"
"*003dx*","Geoff Platt","(N/A)","C","6346","FA","40","","0","0","0%"
"*031pi*","Kyle Platzer","(N/A)","C","6347","FA","30","","0","0","0%"
"*03wm1*","Austyn Playfair","UTA","C","6348","FA","28","","0","0","0%"
"*003vy*","Tomas Plekanec","(N/A)","C","6349","FA","42","","0","0","0%"
"*00qnw*","Andrey Plekhanov","(N/A)","D","6350","FA","39","","0","0","0%"
"*03xwq*","Austin Plevy","(N/A)","C","6353","FA","30","","0","0","0%"
"*0046v*","Tomas Plihal","(N/A)","LW","6354","FA","42","","0","0","0%"
"*061bg*","Lukas Plos","(N/A)","C","6355","FA","21","","0","0","0%"
"*03cvc*","Sergei Plotnikov","(N/A)","LW","6356","FA","35","","0","0","0%"
"*04l9c*","Dylan Plouffe","VAN","D","6357","FA","26","VGK 3<br/>@VAN 2 F","0","0","0%"
"*038ss*","Michal Plutnar","DET","D","6358","FA","31","FLA 1<br/>@DET 2 F","0","0","0%"
"*031py*","Zach Pochiro","(N/A)","LW","6359","FA","31","","0","0","0%"
"*0040z*","Thomas Pock","(N/A)","D","6360","FA","43","","0","0","0%"
"*06hcz*","Nikita Podlyagin","(N/A)","G","6361","FA","20","","0","0","0%"
"*03yjp*","Vladislav Podyapolsky","(N/A)","G","6362","FA","30","","0","0","0%"
"*004a6*","Justin Pogge","(N/A)","G","6364","FA","39","","0","0","0%"
"*003n2*","Petr Pohl","(N/A)","RW","6365","FA","38","","0","0","0%"
"*031nv*","Emile Poirier","MTL","LW,RW","6368","FA","30","MTL 2<br/>@NSH 1 F","0","0","0%"
"*06cg5*","Benjamin Poitras","(N/A)","C","6373","FA","20","","0","0","0%"
"*02nox*","Ville Pokka","(N/A)","D","6374","FA","31","","0","0","0%"
"*004cs*","Sasha Pokulok","(N/A)","D","6375","FA","39","","0","0","0%"
"*026h8*","Chase Polacek","(N/A)","RW","6376","FA","36","","0","0","0%"
"*0047y*","Roman Polak","(N/A)","D","6377","FA","39","","0","0","0%"
"*003oc*","Vojtech Polak","(N/A)","LW","6378","FA","40","","0","0","0%"
"*01zrc*","Adam Polasek","(N/A)","D","6379","FA","34","","0","0","0%"
"*03wku*","Evan Polei","WPG","LW,RW","6380","FA","29","","0","0","0%"
"*03eas*","Brett Pollock","(N/A)","LW","6381","FA","29","","0","0","0%"
"*04lgy*","Alexei Polodyan","(N/A)","C","6382","FA","27","","0","0","0%"
"*060xe*","Zakhar Polshakov","(N/A)","C","6383","FA","21","","0","0","0%"
"*043j5*","Alexander Polunin","(N/A)","LW","6385","FA","28","","0","0","0%"
"*003hb*","Jason Pominville","(N/A)","RW","6386","FA","42","","0","0","0%"
"*04wxz*","Tanner Pond","NYI","RW","6387","FA","32","WSH 1<br/>@NYI 4 F","0","0","0%"
"*01mnu*","Brett Ponich","(N/A)","D","6388","FA","34","","0","0","0%"
"*060xt*","Alexander Ponomaryov","(N/A)","RW","6389","FA","21","","0","0","0%"
"*04xc1*","Scott Pooley","TOR","RW","6390","FA","31","","0","0","0%"
"*031pv*","David Pope","(N/A)","LW","6393","FA","30","","0","0","0%"
"*01f09*","Matt Pope","(N/A)","RW","6394","FA","40","","0","0","0%"
"*03d0i*","Andrei Popov","(N/A)","C,RW","6395","FA","37","","0","0","0%"
"*003f3*","Mark Popovic","(N/A)","D","6396","FA","42","","0","0","0%"
"*04xdp*","Anthony Popovich","(N/A)","G","6397","FA","26","","0","0","0%"
"*003n3*","Tomas Popperle","(N/A)","G","6398","FA","40","","0","0","0%"
"*051uu*","Nicholas Porco","DAL","LW","6400","FA","24","DAL 2<br/>@MIN 3 F","0","0","0%"
"*0047z*","Chris Porter","(N/A)","LW","6402","FA","41","","0","0","0%"
"*0058h*","Kevin Porter","BUF","C","6403","FA","39","BOS 3<br/>@BUF 6 F","0","0","0%"
"*04l7n*","Saverio Posa","(N/A)","D","6404","FA","33","","0","0","0%"
"*03ynr*","Kristian Pospisil","TOR","C,RW","6406","FA","29","","0","0","0%"
"*003f4*","Tomas Pospisil","ATL","RW","6407","FA","37","","0","0","0%"
"*031qg*","Gustav Possler","(N/A)","RW","6408","FA","30","","0","0","0%"
"*01cwh*","Paul Postma","(N/A)","D","6409","FA","36","","0","0","0%"
"*06hmy*","Kristof Potocnik","(N/A)","LW","6410","FA","28","","0","0","0%"
"*06hmx*","Luca Potocnik","(N/A)","LW","6411","FA","22","","0","0","0%"
"*06hmw*","Miha Potocnik","(N/A)","D","6412","FA","34","","0","0","0%"
"*0043h*","Ryan Potulny","(N/A)","C","6415","FA","40","","0","0","0%"
"*01mkb*","Kevin Poulin","(N/A)","G","6416","FA","35","","0","0","0%"
"*003uk*","Benoit Pouliot","(N/A)","LW","6417","FA","38","","0","0","0%"
"*003qp*","Marc-Antoine Pouliot","(N/A)","C","6419","FA","40","","0","0","0%"
"*05tq2*","Jakub Pour","CHI","RW","6421","FA","26","PIT 1<br/>@CHI 3 F","0","0","0%"
"*005he*","Darroll Powe","PHI","C,RW","6422","FA","40","","0","0","0%"
"*061wa*","Seamus Powell","(N/A)","D","6425","FA","21","","0","0","0%"
"*03afs*","Marcus Power","TOR","C","6426","FA","32","","0","0","0%"
"*03wlb*","Matt Prapavessis","(N/A)","D","6427","FA","34","","0","0","0%"
"*03ec3*","Michael Prapavessis","(N/A)","D","6428","FA","29","","0","0","0%"
"*04dj4*","Vincent Praplan","(N/A)","C,LW,RW","6429","FA","31","","0","0","0%"
"*04fja*","Austin Pratt","(N/A)","C","6430","FA","26","","0","0","0%"
"*031va*","Robin Press","(N/A)","D","6431","FA","30","","0","0","0%"
"*06lol*","Mathis Preston","(N/A)","C","6432","FA","17","","0","0","0%"
"*02fzf*","Daniel Pribyl","(N/A)","C","6433","FA","32","","0","0","0%"
"*02i10*","Jeremy Price","VAN","D","6436","FA","34","","0","0","0%"
"*05961*","Filip Prikryl","(N/A)","C","6438","FA","24","","0","0","0%"
"*05r9i*","Chayse Primeau","(N/A)","LW","6439","FA","27","","0","0","0%"
"*02b73*","Shane Prince","(N/A)","LW,RW","6441","FA","32","","0","0","0%"
"*004s5*","David Printz","(N/A)","D","6442","FA","0","","0","0","0%"
"*05r4y*","Greg Printz","ANA","LW","6443","FA","27","","0","0","0%"
"*03xna*","Jacob Pritchard","(N/A)","LW","6445","FA","30","","0","0","0%"
"*05rku*","Nick Prkusic","(N/A)","LW","6446","FA","28","","0","0","0%"
"*03jvy*","Martin Prochazka","(N/A)","LW","6447","FA","31","","0","0","0%"
"*03wkw*","Andrew Prochno","(N/A)","D","6448","FA","33","","0","0","0%"
"*05xag*","Luka Profaca","(N/A)","D","6450","FA","23","","0","0","0%"
"*05o6r*","Glebs Prohorenkovs","(N/A)","LW","6451","FA","23","","0","0","0%"
"*02nqj*","Nikolai Prokhorkin","(N/A)","C,LW,RW","6452","FA","31","","0","0","0%"
"*05unm*","Alexei Prokopenko","(N/A)","LW","6455","FA","22","","0","0","0%"
"*0620v*","William Proos","(N/A)","LW","6456","FA","21","","0","0","0%"
"*01svv*","Nate Prosser","PHI","D","6457","FA","39","","0","0","0%"
"*01gkg*","Jeff Prough","(N/A)","RW","6461","FA","0","","0","0","0%"
"*01zuo*","Dalton Prout","(N/A)","D","6462","FA","35","","0","0","0%"
"*05rfr*","Vladislav Provolnev","UTA","D","6463","FA","30","","0","0","0%"
"*03ywb*","Ethan Prow","(N/A)","D","6464","FA","32","","0","0","0%"
"*00410*","Petr Prucha","(N/A)","LW","6465","FA","42","","0","0","0%"
"*003ig*","Brandon Prust","(N/A)","LW","6466","FA","41","","0","0","0%"
"*051x5*","Ondrej Psenicka","(N/A)","RW","6467","FA","24","","0","0","0%"
"*04xc2*","Roman Pucek","TOR","LW","6469","FA","25","","0","0","0%"
"*02b3i*","Matt Puempel","(N/A)","LW","6470","FA","32","","0","0","0%"
"*01zut*","Teemu Pulkkinen","(N/A)","LW,RW","6473","FA","33","","0","0","0%"
"*05yjs*","Ivars Punnenovs","(N/A)","G","6475","FA","31","","0","0","0%"
"*05ojd*","Colin Purcell","(N/A)","G","6477","FA","23","","0","0","0%"
"*003ti*","Teddy Purcell","(N/A)","LW,RW","6478","FA","39","","0","0","0%"
"*066so*","Tommy Purdeller","(N/A)","LW","6479","FA","21","","0","0","0%"
"*003od*","Konstantin Pushkarev","PIT","RW","6480","FA","40","PIT 1<br/>@CHI 3 F","0","0","0%"
"*004ue*","Jamie Pushor","(N/A)","D","6481","FA","0","","0","0","0%"
"*03kni*","Jon Puskar","(N/A)","C","6482","FA","36","","0","0","0%"
"*03d0x*","Mario Puskarich","(N/A)","LW","6483","FA","33","","0","0","0%"
"*01n7r*","Juuso Puustinen","(N/A)","RW","6484","FA","37","","0","0","0%"
"*004bk*","Taylor Pyatt","(N/A)","LW","6486","FA","43","","0","0","0%"
"*004lw*","Tom Pyatt","(N/A)","C,LW,RW","6487","FA","38","","0","0","0%"
"*04k20*","Eric Pye","(N/A)","G","6488","FA","35","","0","0","0%"
"*005io*","Logan Pyett","(N/A)","D","6489","FA","37","","0","0","0%"
"*01g8k*","Mika Pyorala","(N/A)","C","6491","FA","44","","0","0","0%"
"*03g4a*","Filip Pyrochta","(N/A)","D","6492","FA","29","","0","0","0%"
"*02452*","Steve Quailer","(N/A)","LW","6495","FA","35","","0","0","0%"
"*0430m*","David Quenneville","NJD","D","6497","FA","27","","0","0","0%"
"*03e7r*","John Quenneville","(N/A)","C,LW,RW","6498","FA","29","","0","0","0%"
"*031uv*","Peter Quenneville","CBJ","C","6499","FA","31","CBJ 0<br/>@OTT 4 F","0","0","0%"
"*005j7*","Kevin Quick","(N/A)","D","6500","FA","37","","0","0","0%"
"*003pr*","Kyle Quincey","(N/A)","D","6501","FA","39","","0","0","0%"
"*02bhz*","Alan Quine","(N/A)","C,LW","6502","FA","32","","0","0","0%"
"*023vi*","Cory Quirk","SJS","C","6504","FA","39","","0","0","0%"
"*043j3*","Joseph Raaymakers","(N/A)","G","6506","FA","27","","0","0","0%"
"*004l5*","Wacey Rabbit","(N/A)","C","6507","FA","38","","0","0","0%"
"*004t9*","Jean-Francois Racine","(N/A)","G","6508","FA","0","","0","0","0%"
"*02fn4*","Jonathan Racine","(N/A)","D","6509","FA","32","","0","0","0%"
"*04o4t*","Lukas Radil","(N/A)","C,LW","6510","FA","34","","0","0","0%"
"*03riy*","Roy Radke","CHI","RW","6513","FA","28","PIT 1<br/>@CHI 3 F","0","0","0%"
"*06ai0*","Matt Radomsky","CGY","G","6514","FA","26","","0","0","0%"
"*003wx*","Alexander Radulov","(N/A)","RW","6515","FA","39","","0","0","0%"
"*0046w*","Nate Raduns","(N/A)","C","6516","FA","41","","0","0","0%"
"*01v7c*","Brock Radunske","(N/A)","LW","6517","FA","0","","0","0","0%"
"*015y7*","Brent Raedeke","(N/A)","LW","6518","FA","35","","0","0","0%"
"*030x6*","Michael Raffl","(N/A)","LW","6520","FA","36","","0","0","0%"
"*03vlq*","Thomas Raffl","(N/A)","LW","6521","FA","39","","0","0","0%"
"*031uo*","Rushan Rafikov","CGY","D","6522","FA","30","","0","0","0%"
"*004kx*","Daniel Rahimi","(N/A)","D","6525","FA","38","","0","0","0%"
"*01t00*","Prab Rai","(N/A)","LW","6526","FA","35","","0","0","0%"
"*038n0*","Kevin Raine","(N/A)","D","6527","FA","32","","0","0","0%"
"*01fui*","Toni Rajala","EDM","RW","6528","FA","34","","0","0","0%"
"*01n80*","Rhett Rakhshani","(N/A)","RW","6530","FA","37","","0","0","0%"
"*01zty*","John Ramage","(N/A)","D","6532","FA","34","","0","0","0%"
"*05ohg*","Lucas Ramberg","(N/A)","D","6533","FA","23","","0","0","0%"
"*003ih*","Tim Ramholt","(N/A)","D","6534","FA","40","","0","0","0%"
"*05ux9*","Marino Ramirez","(N/A)","G","6535","FA","21","","0","0","0%"
"*00491*","Karri Ramo","(N/A)","G","6536","FA","39","","0","0","0%"
"*04ziz*","Rhett Rampinelli","(N/A)","LW","6537","FA","26","","0","0","0%"
"*004q4*","Ryan Ramsay","(N/A)","C","6538","FA","0","","0","0","0%"
"*03eep*","Jack Ramsey","CHI","D","6539","FA","29","PIT 1<br/>@CHI 3 F","0","0","0%"
"*01mkd*","Travis Ramsey","(N/A)","D","6540","FA","42","","0","0","0%"
"*026mk*","Tyler Randell","(N/A)","RW","6541","FA","34","","0","0","0%"
"*01zsr*","Brendan Ranford","(N/A)","LW,RW","6543","FA","33","","0","0","0%"
"*0603v*","Joe Ranger","(N/A)","G","6544","FA","23","","0","0","0%"
"*00492*","Paul Ranger","(N/A)","D","6545","FA","40","","0","0","0%"
"*03cyy*","Connor Rankin","(N/A)","LW","6546","FA","30","","0","0","0%"
"*038tm*","Evan Rankin","TBL","C","6547","FA","39","","0","0","0%"
"*03n2j*","Otso Rantakari","(N/A)","D","6549","FA","31","","0","0","0%"
"*042y5*","Aapeli Rasanen","(N/A)","C","6550","FA","27","","0","0","0%"
"*051xl*","Iivari Rasanen","(N/A)","D","6552","FA","24","","0","0","0%"
"*04f8h*","Ville Rasanen","CAR","D","6553","FA","26","","0","0","0%"
"*01zts*","Joonas Rask","(N/A)","C","6555","FA","35","","0","0","0%"
"*003g5*","Tuukka Rask","BOS","G","6556","FA","38","BOS 3<br/>@BUF 6 F","0","0","0%"
"*02430*","Victor Rask","(N/A)","C","6557","FA","32","","0","0","0%"
"*04amy*","Dayton Rasmussen","(N/A)","G","6559","FA","26","","0","0","0%"
"*03c0d*","Dennis Rasmussen","(N/A)","C,LW,RW","6560","FA","35","","0","0","0%"
"*004jd*","Erik Rasmussen","(N/A)","C","6561","FA","0","","0","0","0%"
"*04l7g*","Mark Rassell","(N/A)","C","6562","FA","28","","0","0","0%"
"*0057m*","Michael Ratchuk","(N/A)","D","6563","FA","37","","0","0","0%"
"*03wo6*","Joey Ratelle","SJS","C,LW","6565","FA","29","","0","0","0%"
"*03xu3*","Yannick Rathgeb","(N/A)","D","6567","FA","29","","0","0","0%"
"*025hx*","Ty Rattie","(N/A)","LW,RW","6569","FA","32","","0","0","0%"
"*05ohe*","Jake Ratzlaff","(N/A)","D","6571","FA","23","","0","0","0%"
"*01uj3*","Chad Rau","(N/A)","C","6573","FA","38","","0","0","0%"
"*04mpz*","Alec Rauhauser","FLA","D","6575","FA","30","FLA 1<br/>@DET 2 F","0","0","0%"
"*039vi*","David Rautio","(N/A)","G","6577","FA","40","","0","0","0%"
"*027gu*","Chris Rawlings","(N/A)","G","6579","FA","36","","0","0","0%"
"*004bl*","Mason Raymond","(N/A)","LW","6580","FA","39","","0","0","0%"
"*02699*","Matt Read","(N/A)","LW,RW","6581","FA","39","","0","0","0%"
"*005h1*","Joel Rechlicz","(N/A)","RW","6583","FA","38","","0","0","0%"
"*03rjj*","Chaz Reddekopp","(N/A)","D","6584","FA","28","","0","0","0%"
"*003qr*","Liam Reddox","(N/A)","LW","6585","FA","39","","0","0","0%"
"*004lf*","Tyler Redenbach","(N/A)","C","6586","FA","0","","0","0","0%"
"*04a9u*","Angus Redmond","(N/A)","G","6587","FA","29","","0","0","0%"
"*0244r*","Zach Redmond","(N/A)","D","6588","FA","37","","0","0","0%"
"*004mo*","Harrison Reed","(N/A)","RW","6589","FA","37","","0","0","0%"
"*015sr*","Dylan Reese","(N/A)","D","6593","FA","40","","0","0","0%"
"*015ot*","Eric Regan","(N/A)","D","6594","FA","37","","0","0","0%"
"*005go*","Kevin Regan","(N/A)","G","6595","FA","41","","0","0","0%"
"*004qe*","Richie Regehr","(N/A)","D","6596","FA","42","","0","0","0%"
"*003zs*","Steve Regier","(N/A)","LW","6598","FA","40","","0","0","0%"
"*005j6*","Peter Regin","(N/A)","C,LW","6599","FA","39","","0","0","0%"
"*04xbk*","Matt Register","(N/A)","D","6600","FA","35","","0","0","0%"
"*01eza*","Brent Regner","(N/A)","D","6601","FA","36","","0","0","0%"
"*06cg3*","Aneslmo Rego","(N/A)","C","6602","FA","20","","0","0","0%"
"*065ij*","Michael Regush","VAN","RW","6604","FA","26","VGK 3<br/>@VAN 2 F","0","0","0%"
"*03ecq*","Ryan Rehill","NJD","D","6605","FA","29","","0","0","0%"
"*024db*","Cody Reichard","(N/A)","G","6607","FA","38","","0","0","0%"
"*05unl*","Liekit Reichle","(N/A)","LW","6609","FA","22","","0","0","0%"
"*02g29*","Adam Reid","(N/A)","LW","6610","FA","32","","0","0","0%"
"*004ti*","Brandon Reid","(N/A)","C","6611","FA","0","","0","0","0%"
"*026mb*","Brodie Reid","(N/A)","RW","6612","FA","35","","0","0","0%"
"*0043j*","Darren Reid","WSH","RW","6614","FA","42","WSH 1<br/>@NYI 4 F","0","0","0%"
"*03d28*","James Reid","(N/A)","G","6615","FA","34","","0","0","0%"
"*03mnw*","Adam Reideborn","(N/A)","G","6617","FA","33","","0","0","0%"
"*03d0a*","Lee Reimer","(N/A)","LW","6620","FA","35","","0","0","0%"
"*02dq1*","Griffin Reinhart","(N/A)","D","6623","FA","31","","0","0","0%"
"*01zqc*","Max Reinhart","(N/A)","C","6624","FA","33","","0","0","0%"
"*04mrk*","Mitch Reinke","SEA","D","6625","FA","29","","0","0","0%"
"*038hx*","Kenny Reiter","(N/A)","G","6626","FA","38","","0","0","0%"
"*003um*","Erik Reitz","(N/A)","D","6627","FA","43","","0","0","0%"
"*06c54*","Ivan Remezovsky","(N/A)","D","6628","FA","20","","0","0","0%"
"*03bsi*","Borna Rendulic","(N/A)","RW","6630","FA","33","","0","0","0%"
"*0440g*","Parker Reno","(N/A)","D","6631","FA","30","","0","0","0%"
"*01zsj*","Ludvig Rensfeldt","(N/A)","LW","6633","FA","33","","0","0","0%"
"*06imn*","Peter Repcik","(N/A)","C","6634","FA","21","","0","0","0%"
"*003s8*","Michal Repik","(N/A)","RW","6635","FA","36","","0","0","0%"
"*03xmb*","Sebastian Repo","(N/A)","RW","6636","FA","29","","0","0","0%"
"*06owr*","Landan Resendes","(N/A)","RW","6638","FA","19","","0","0","0%"
"*031q2*","Martin Reway","(N/A)","LW","6640","FA","30","","0","0","0%"
"*004oj*","T.J. Reynolds","EDM","D","6642","FA","0","","0","0","0%"
"*023om*","Jonathan Rheault","(N/A)","RW","6643","FA","39","","0","0","0%"
"*059wj*","Lucas Rheyneuclaudes","(N/A)","G","6644","FA","24","","0","0","0%"
"*05o6u*","Rhett Rhinehart","(N/A)","D","6645","FA","23","","0","0","0%"
"*00qls*","Alexander Riazantsev","(N/A)","D","6647","FA","0","","0","0","0%"
"*06awk*","Samuel Richard","TOR","G","6650","FA","24","","0","0","0%"
"*02npw*","Tanner Richard","(N/A)","C","6651","FA","32","","0","0","0%"
"*01cwu*","Alec Richards","(N/A)","G","6652","FA","38","","0","0","0%"
"*0043k*","Mike Richards","(N/A)","C,LW","6654","FA","40","","0","0","0%"
"*003lu*","Brad Richardson","(N/A)","RW","6655","FA","40","","0","0","0%"
"*05og8*","Carsen Richels","(N/A)","LW","6656","FA","23","","0","0","0%"
"*003kp*","Danny Richmond","(N/A)","D","6657","FA","41","","0","0","0%"
"*05uwg*","Ellis Rickwood","(N/A)","C","6659","FA","23","","0","0","0%"
"*03d0q*","Calle Ridderwall","(N/A)","LW,RW","6660","FA","37","","0","0","0%"
"*01yqh*","Stefan Ridderwall","NYI","G","6661","FA","37","","0","0","0%"
"*065in*","Will Riedell","VGK","D","6662","FA","28","VGK 3<br/>@VAN 2 F","0","0","0%"
"*02fqd*","Tobias Rieder","ANA","RW","6663","FA","32","","0","0","0%"
